<<<<<<< HEAD:ocean_data/pop_unemployment.csv
,Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment
217,Sao Tome and Principe,199432.0,203227.0,207089.0,211028.0,215056.0,53.780235869870396,53.9756036353437,54.2375500388722,54.554371931686795,54.8931441113013,13.4720001220703,13.3999996185303,13.2729997634888,13.1479997634888,13.3690004348755,21.4169998168945,21.3050003051758,21.090999603271502,20.7950000762939,20.919000625610398,9.06400012969971,8.99199962615967,8.88799953460693,8.829999923706051,9.10900020599365,66.16640472,68.07398224,69.74932861,71.0,34.7,33.3,32.0,30.9,29.8,71.73899999999999,72.05,72.329,72.583,67.045,67.321,67.565,67.783,,,,,
218,Suriname,559136.0,564883.0,570501.0,575987.0,581363.0,65.4855734579526,65.6112362096557,65.7618984182185,65.9233667251168,66.0730134922219,7.21999979019165,7.169000148773191,7.080999851226809,6.99399995803833,7.33400011062622,11.664999961853,11.6280002593994,11.6070003509521,11.440999984741199,11.9230003356934,4.461999893188481,4.46400022506714,4.32399988174438,4.27299976348877,4.50699996948242,95.09519196,96.06616974,96.80492401,97.4,20.2,19.6,19.1,18.5,18.0,74.584,74.70100000000001,74.817,74.937,68.08800000000001,68.183,68.274,68.368,,,,,
219,Slovak Republic,5423801.0,5430798.0,5439232.0,5446771.0,5454073.0,70.69512516624171,70.1908470098234,69.5812514914004,68.9246167348919,68.29989226706991,11.480999946594201,9.670000076293949,8.13099956512451,6.53599977493286,5.56099987030029,12.8850002288818,10.7530002593994,8.4069995880127,7.025000095367429,6.18200016021729,10.3199996948242,8.76900005340576,7.900000095367429,6.130000114440921,5.04500007629395,100.0,100.0,100.0,100.0,6.2,6.1,6.0,5.9,5.8,80.2,80.7,80.7,80.8,73.1,73.8,73.8,73.9,2.491312633,2.6938727019999997,2.7413727389999996,2.9962342410000002,4.3477126230000005
220,Slovenia,2063531.0,2065042.0,2066388.0,2073894.0,2087946.0,67.3167571054254,66.7402529155679,66.0745022380146,65.37134529801911,64.70807551425109,8.96199989318848,8.0,6.56400012969971,5.10799980163574,4.19500017166138,10.0380001068115,8.588000297546388,7.479000091552731,5.69700002670288,4.65999984741211,8.050999641418459,7.4899997711181605,5.770999908447269,4.6020002365112305,3.7939999103546103,100.0,100.0,100.0,100.0,2.5,2.4,2.3,2.2,2.1,83.9,84.3,84.0,84.4,77.8,78.2,78.2,78.5,2.125366112,2.461164637,2.469167349,2.482870268,2.65011216
221,Sweden,9799186.0,9923085.0,10057698.0,10175214.0,10285453.0,63.0971791970261,62.7714681374261,62.51341760680779,62.322689612278296,62.175940147338,7.43200016021729,6.9899997711181605,6.71799993515015,6.34600019454956,6.47599983215332,7.28999996185303,6.58599996566772,6.44199991226196,6.29199981689453,6.21999979019165,7.56099987030029,7.3579998016357395,6.96999979019165,6.39499998092651,6.71000003814697,100.0,100.0,100.0,100.0,2.9,2.8,2.7,2.7,2.6,84.1,84.1,84.1,84.3,80.4,80.6,80.8,80.9,2.220924236,2.1744478640000002,2.135680206,2.130107514,2.315168909
222,Eswatini,1104044.0,1113984.0,1124753.0,1136191.0,1148130.0,56.9499947465862,57.36586364236171,57.64768115362221,57.8729205187801,58.1537804952401,23.4549999237061,22.7180004119873,22.5380001068115,22.3610000610352,22.0830001831055,25.1310005187988,24.462999343872102,24.162000656127898,23.9150009155273,23.6609992980957,21.874000549316396,21.07200050354,21.0149993896484,20.9169998168945,20.6340007781982,65.81354523,69.58536529999999,73.5,76.50398254,59.2,58.9,62.3,55.3,49.4,59.383,61.214,62.753,63.968,51.781000000000006,53.152,54.32899999999999,55.284,5.36139449,5.783705415,5.275504408,5.384221954,5.470979812
223,Sint Maarten (Dutch part),38825.0,39969.0,40574.0,40654.0,40733.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,80.6,82.8,,,74.0,74.0,,,,,,,
224,Seychelles,93419.0,94677.0,95843.0,96762.0,97625.0,69.5540019794058,69.3668373210741,69.0918708125039,68.7700832166104,68.45578530576329,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,14.8,14.8,14.7,14.5,14.2,78.7,80.2,78.5,77.4,70.1,68.7,70.3,68.5,4.061341422,4.074797656,3.973420125,3.814382896,3.540229885
225,Syrian Arab Republic,17997408.0,17453933.0,17068002.0,16906283.0,17070135.0,62.952659627430805,63.49002537849461,63.8521268358002,64.07533477166821,64.2501128432786,8.5310001373291,8.4689998626709,8.36200046539307,8.25699996948242,8.36999988555908,21.1800003051758,21.104999542236303,20.9950008392334,20.878999710083,20.8369998931885,6.10500001907349,6.02199983596802,5.883999824523929,5.756999969482419,5.912000179290769,89.81194305,89.75059509,89.69814301,86.0,23.2,23.3,23.0,22.1,21.5,76.798,77.084,77.418,77.763,64.01899999999999,64.512,65.407,66.578,,,,,
226,Turks and Caicos Islands,35981.0,36559.0,37115.0,37665.0,38191.0,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,
227,Chad,14110975.0,14561666.0,15016773.0,15477751.0,15946876.0,49.7186268135263,49.9074968101164,50.132708449023596,50.393181066809,50.687413635122006,1.8329999446868899,1.85599994659424,1.84800004959106,1.83800005912781,1.89100003242493,1.56099998950958,1.5820000171661397,1.625,1.6419999599456798,1.7059999704361,2.05800008773804,2.0840001106262203,2.0329999923706104,2.00300002098084,2.0460000038147,7.7,10.41574097,10.9,11.75935555,129.4,125.6,121.5,117.7,113.8,54.552,54.856,55.132,55.4,51.743,52.041000000000004,52.315,52.577,11.00759499,21.13650438,14.76643345,17.20097264,13.97526258
228,East Asia & Pacific (IDA & IBRD countries),2012980531.0,2027771091.0,2042687863.0,2056064424.0,2067984156.0,70.90413778806091,70.6368507516785,70.32788221148151,69.9992529215217,69.686912745753,4.128263199721689,4.04162485794194,3.96730069062711,3.8695443507276703,3.91277163972041,3.66322229091115,3.5576197540136003,3.51543780117747,3.43510411702801,3.4761540955176002,4.4848415420214405,4.41110009616143,4.31121186014452,4.20016609763392,4.24415780562686,97.51325324,97.63220637,98.26881377,98.38320712,17.83643314,17.01390516,16.27953155,15.5723458,14.93645833,77.09590496,77.35751341,77.59185935,77.79935185,72.17331821,72.42326598,72.65911779999999,72.87457052,6.064597211000001,6.000496469,5.876971234,5.4941324,5.352382163
229,Europe & Central Asia (IDA & IBRD countries),452301305.0,454717187.0,456976356.0,458970243.5,460799505.0,68.2565289967564,67.82867881441081,67.3788900116628,66.9294166164636,66.5085419249395,7.64341477791986,7.47168393180767,7.12545073742846,6.70027442319067,6.994651234630361,7.423196130292269,7.21492099170915,6.94965990345613,6.561793790464329,6.802560573038041,7.81899477693979,7.67578887368994,7.26540880055207,6.810319413107481,7.14667940899024,98.52246696,99.94563457,99.98561329,99.98611983,13.59754422,12.85055998,12.20153818,11.59502273,11.07249,77.37142759,77.64421905,77.92198057,78.07312608,69.15830295,69.57570483,70.05701287,70.18986608,9.348955768,9.653427652000001,8.769475657000001,8.760157591,8.988029161
230,Togo,7323158.0,7509952.0,7698475.0,7889094.0,8082366.0,55.0613273672369,55.2670183866712,55.512196313191396,55.79600848918879,56.114298709066105,2.2039999961852996,2.17499995231628,2.1259999275207497,2.0789999961853,2.0380001068115203,1.70000004768372,1.6610000133514398,1.6219999790191697,1.58599996566772,1.5470000505447399,2.69899988174438,2.68199992179871,2.6240000724792503,2.56699991226196,2.5239999294281,45.13739395,47.41503525,48.0,51.34528351,75.8,73.5,71.3,69.1,66.9,60.706,61.023,61.317,61.611999999999995,59.128,59.398,59.644,59.891999999999996,5.462204837000001,5.904090387999999,8.602319801,7.904558802,12.21015467
231,Thailand,68714511.0,68971331.0,69209858.0,69428524.0,69625582.0,71.423750654356,71.34828152019391,71.20921441628,71.0121180433042,70.7702134540146,0.597000002861023,0.6880000233650211,0.8299999833106991,0.765999972820282,0.754000008106232,0.606000006198883,0.71399998664856,0.845000028610229,0.742999970912933,0.741999983787537,0.5889999866485601,0.666000008583069,0.8180000185966491,0.7839999794960021,0.763999998569489,99.6,100.0,99.9,100.0,10.8,10.3,9.9,9.4,9.0,79.863,80.189,80.468,80.704,72.41199999999999,72.704,72.977,73.22800000000001,6.504277372000001,6.772782573,6.433612499,6.380959889,6.257181749
232,Tajikistan,8454028.0,8663579.0,8880268.0,9100837.0,9321018.0,61.215635907522405,60.911558606437396,60.564872591683,60.1938283684959,59.842959213253295,11.501000404357901,11.4180002212524,11.2740001678467,11.133000373840302,11.0170001983643,10.416999816894501,10.3809995651245,10.260000228881802,10.083000183105499,9.9350004196167,12.145000457763699,12.0509996414185,11.8850002288818,11.7589998245239,11.6630001068115,98.0,99.24816132,99.3,99.3,37.7,36.8,35.8,34.8,33.8,72.507,72.737,72.961,73.17699999999999,67.959,68.234,68.493,68.727,3.8205592960000003,,,,
233,Turkmenistan,5565287.0,5662372.0,5757669.0,5850908.0,5942089.0,65.4812051921132,65.0140541907555,64.8121886868414,64.7510015978736,64.6492841154012,3.9539999961852996,3.92000007629395,3.8589999675750697,3.79999995231628,3.91300010681152,2.2219998836517303,2.1949999332428,2.1489999294281,2.10400009155273,2.17899990081787,5.16499996185303,5.12200021743774,5.050000190734861,4.980000019073491,5.11600017547607,100.0,100.0,100.0,100.0,41.9,42.2,42.5,42.4,42.0,71.168,71.312,71.449,71.584,64.282,64.4,64.50399999999999,64.60300000000001,,,,,
234,Latin America & the Caribbean (IDA & IBRD countries),606271969.0,612506457.0,618641500.0,624681220.0,630644772.0,66.5761593446025,66.736872164147,66.8802667693062,67.000560916215,67.09124692272451,6.7505673579227805,7.89435395797173,8.185232252605191,8.05311076883483,8.17278985256558,8.09832657613414,9.34616513647234,9.70784642659131,9.55925528544294,9.75905016166922,5.806354343635401,6.869391853962059,7.103029222623951,6.972599841181849,7.03406587586408,97.27628133,97.48402623,97.82471143,98.28897147,18.25699011,18.28848492,17.41496429,16.90379626,16.378660500000002,78.10318018,78.25787819,78.40852562,78.55553906,71.65695666,71.82855505,72.00314128,72.18002566,3.7146476969999997,3.6724471339999996,3.83600304,4.020469783,4.027036651
235,Timor-Leste,1196302.0,1219288.0,1243261.0,1267972.0,1293119.0,56.1267138230982,56.742787594071295,57.3380585526093,57.90284343369821,58.4213827188372,4.44899988174438,4.657000064849849,4.56599998474121,4.47900009155273,4.5479998588562,5.82800006866455,6.236999988555911,6.0170001983642605,6.03200006484985,6.169000148773191,3.29299998283386,3.33299994468689,3.35199999809265,3.1779999732971205,3.18799996376038,67.28153394,76.5,80.00364685,85.59183502,50.8,49.0,47.3,45.6,44.2,70.454,70.781,71.092,71.376,66.582,66.815,67.053,67.279,2.370686337,1.44765323,1.8543731780000001,1.534623976,2.195277601
236,Middle East & North Africa (IDA & IBRD countries),359705458.0,365909373.0,372091950.0,378327628.0,384771780.0,63.9998103670698,63.8276239467258,63.6921656879761,63.581080665771,63.477979596112796,11.6673074036418,11.7548606424382,11.8521494776298,11.7498484790056,11.3679449580974,20.1990492149138,20.447227685439998,20.7231853992712,20.4635153060594,20.069844057867,9.520348328832721,9.51097974828567,9.596638422586661,9.543929565139099,9.165240453969108,96.48582625,96.68600018,97.33836137,95.81008559,25.95673798,25.32572648,24.70017729,24.27399389,23.73212779,74.96160795,75.14846104,75.33383364,75.51477726,71.13939473,71.34826563,71.55360509,71.75578665,11.78090272,11.43495815,12.51085401,11.07700548,9.730127434
237,Tonga,100781.0,101133.0,101998.0,103197.0,104494.0,57.5981583830285,57.896037890698395,58.252122590639,58.630580346327896,58.9852048921469,1.1269999742507901,1.11000001430511,1.08000004291534,1.05200004577637,1.11699998378754,2.05900001525879,2.0320000648498504,1.9650000333786002,1.92299997806549,2.02699995040894,0.5289999842643739,0.51800000667572,0.512000024318695,0.493000000715256,0.5339999794960021,96.17841339,97.02,97.98391724,98.89260101,16.8,16.8,16.8,16.8,16.6,72.449,72.544,72.648,72.763,68.60600000000001,68.699,68.788,68.877,,,,,
238,South Asia (IDA & IBRD),1749417068.0,1771167194.0,1792835608.0,1814388744.0,1835776742.0,64.87441365180571,65.2064720952311,65.4890642651161,65.7430919142796,65.9992306277908,5.20934117883874,5.183396838517179,5.125434540149129,5.05969096083991,5.1114227522593705,5.760567232555389,5.65741210532293,5.448446434574129,5.31134629241678,5.31721317036462,5.04893183849404,5.0468794241423796,5.03169449724882,4.986705345861941,5.05250450217466,84.46808684,86.62306947,89.82433633,91.62199183,48.7942574,46.4308141,44.21332453,42.14723531,40.22383404,69.93969928,70.23337323,70.50572324,70.76419805,67.45098222,67.70961086,67.94938972,68.17590455,9.994653969,10.16543034,10.07094207,10.078434699999999,9.62931262
239,Sub-Saharan Africa (IDA & IBRD countries),995458478.0,1022526541.0,1050153672.0,1078306520.0,1106957898.0,53.929914923576895,54.076965671108894,54.2600100365365,54.47388207811979,54.71328058736339,5.752807399866719,6.14186901466455,6.2787142259854605,6.15941513642456,6.18680679523679,6.2988414128443,6.707303782396621,6.80049289049974,6.66242340399562,6.6549309358295,5.28223958883604,5.65373815023093,5.82645505474637,5.72183928210627,5.7801204838415705,39.24965829,44.66427437,44.65887973,47.66005686,85.63006657,82.98713148,80.5502515,78.07412136,75.73992195,61.66630031,62.17642699,62.63169087,63.04052743,58.25513726,58.72301663,59.14271444,59.51942109,5.566441136,5.660534892,5.368123711,4.835012808,4.45476998
240,Trinidad and Tobago,1370328.0,1377564.0,1384072.0,1389858.0,1394973.0,69.65376172711929,69.3693922587764,69.096909886067,68.84547391324061,68.62061129498571,2.21099996566772,2.97199988365173,2.7060000896453897,2.5,2.6860001087188703,2.60899996757507,2.9530000686645494,2.65199995040894,2.54399991035461,2.82500004768372,1.92499995231628,2.9860000610351602,2.74600005149841,2.46700000762939,2.58299994468689,100.0,100.0,100.0,100.0,19.7,19.1,18.6,18.1,17.5,75.65899999999999,75.811,75.955,76.092,70.29899999999999,70.46600000000001,70.616,70.751,3.564474156,2.749427372,2.7605481610000004,2.306641159,4.950781007
241,Tunisia,11179949.0,11303946.0,11433443.0,11565204.0,11694719.0,68.5449906792956,68.172120441138,67.8360402898759,67.5142005746377,67.18043417716999,15.2180004119873,15.513999938964801,15.378999710083,15.4589996337891,16.0219993591309,22.4160003662109,23.443000793457,23.121000289917003,23.1310005187988,23.4099998474121,12.5719995498657,12.625,12.581000328064,12.7049999237061,13.383000373840302,99.9,100.0,100.0,99.8,17.2,17.1,17.1,17.0,16.9,77.99,78.165,78.35,78.536,73.903,74.102,74.297,74.493,7.782098015,8.176320864,7.073337201,6.891645835,7.887130631000001
242,Turkey,78529409.0,79821724.0,81101892.0,82319724.0,83429615.0,66.5313462374332,66.62572399055959,66.7415314649495,66.8673769209477,66.9828933047336,10.236000061035199,10.83899974823,10.819000244140598,10.890000343322802,13.4899997711182,12.562000274658198,13.5959997177124,13.854000091552699,13.734999656677198,16.4220008850098,9.15499973297119,9.52600002288818,9.34099960327148,9.48799991607666,12.046999931335401,100.0,100.0,100.0,100.0,13.0,12.1,11.4,10.7,10.0,79.52199999999999,79.816,80.08800000000001,80.336,73.47,73.82600000000001,74.149,74.447,5.461075788,5.884679814,6.143463838,7.3588848879999995,7.808615207000001
243,Tuvalu,11099.0,11225.0,11370.0,11508.0,11646.0,,,,,,,,,,,,,,,,,,,,,99.16542053,99.68350983,99.86871338,100.0,27.2,26.4,25.5,24.7,23.9,,,,,,,,,,,,,
244,Tanzania,51482633.0,53050790.0,54663906.0,56318348.0,58005463.0,52.7799559125113,52.9287229993725,53.099890214731396,53.3004626710946,53.535652322954505,2.1029999256134,2.07699990272522,2.0329999923706104,1.9900000095367398,1.9800000190734899,2.67000007629395,2.6449999809265097,2.59599995613098,2.54800009727478,2.4619998931884797,1.5759999752044698,1.5490000247955302,1.50800001621246,1.46899998188019,1.53100001811981,26.52727509,32.8,32.73287201,35.55897903,57.9,55.8,53.8,51.8,50.3,65.127,65.786,66.346,66.824,61.082,61.879,62.581,63.17,6.363378384,6.4674705029999995,6.920059692000001,7.442157014,7.593291474
245,Uganda,38225453.0,39647506.0,41162465.0,42723139.0,44269594.0,50.129642675523,50.4247680770889,50.7597569174302,51.1284878975505,51.537434474777406,1.85899996757507,1.8329999446868899,1.78999996185303,1.74899995326996,1.8430000543594398,2.38100004196167,2.3289999961852996,2.30399990081787,2.24499988555908,2.2960000038147004,1.35699999332428,1.3550000190734899,1.29100000858307,1.2660000324249299,1.40299999713898,18.5,26.7,31.82337379,42.65,56.1,52.8,50.2,48.0,45.8,63.303000000000004,64.018,64.64,65.173,59.318000000000005,59.83,60.27,60.655,6.265885491000001,6.328030992,6.8847611539999996,7.187999812,8.704515365
246,Ukraine,45154036.0,45004674.0,44831135.0,44622518.0,44385155.0,69.0666495939741,68.67125428353029,68.2158166427496,67.7529003875501,67.3552912355191,9.14000034332275,9.35000038146973,9.51000022888184,8.79899978637695,8.88199996948242,8.076999664306639,7.69299983978271,7.747000217437741,7.4239997863769505,7.7960000038147,10.0959997177124,10.8339996337891,11.086000442504899,10.0290002822876,9.85200023651123,100.0,100.0,100.0,100.0,9.5,9.2,8.9,8.6,8.4,76.25,76.46,76.78,76.72,66.37,66.73,67.02,66.69,7.553243864,7.779052699,6.955611566,7.64802682,8.121522094
247,Upper middle income,2773653730.0,2795835267.0,2817780046.0,2837704208.5,2855862780.0,69.95958169097011,69.7303638700689,69.4715641581262,69.1984598714327,68.93649637071071,5.695360625159349,5.92489398152387,5.92673819287405,5.81180679640398,5.9404884400273605,5.62735070696424,5.86487627258973,5.91731483640137,5.809632631162679,5.9571571084313,5.7458768089631,5.96867971182153,5.933392090612791,5.81289714664294,5.9280164495190295,98.82231067,99.08136099,99.20068329,99.42321215,15.8,15.2,14.5,13.9,13.3,77.34930008,77.59976725,77.83938711,78.04073764,72.04740083,72.30974111,72.57800435,72.79044583,6.316725377000001,6.314721898999999,6.146846989,5.90288975,5.746198185
248,Uruguay,3412009.0,3424132.0,3436646.0,3449299.0,3461734.0,64.4317175013313,64.4669053064298,64.5227418284307,64.5774993948021,64.60068855665979,7.48799991607666,7.84100008010864,7.889999866485599,8.336000442504881,8.73099994659424,8.85599994659424,9.45100021362305,9.48200035095215,10.08899974823,10.6579999923706,6.3649997711181605,6.5,6.5630002021789595,6.8730001449585,7.122000217437741,99.70948,99.7,100.0,100.0,8.8,8.4,8.0,7.5,7.1,80.992,81.115,81.238,81.359,73.529,73.66199999999999,73.805,73.958,5.856927881,5.765246252000001,6.0386430639999995,6.426032759,6.016836572000001
249,United States,320635163.0,322941311.0,324985539.0,326687501.0,328239523.0,66.1333886980394,65.9429787679709,65.7221060220984,65.4833059619314,65.24107673258891,5.28000020980835,4.86899995803833,4.355000019073491,3.8959999084472696,3.68199992179871,5.17700004577637,4.788000106811519,4.30800008773804,3.83699989318848,3.6159999370575,5.367000102996831,4.9380002021789595,4.39599990844727,3.9460000991821302,3.73799991607666,100.0,100.0,100.0,100.0,6.8,6.7,6.7,6.6,6.5,81.2,81.1,81.1,81.1,76.3,76.1,76.1,76.1,9.893989394,9.642237094,9.400246317,9.437197185,9.430630707
